Ticker,AAPL34.SA,ABEV3.SA,AMZO34.SA,ATTB34.SA,B1CS34.SA,BBAS3.SA,BBDC4.SA,BBSE3.SA,BCFF11.SA,BERK34.SA,BOAC34.SA,BOVA11.SA,BPAC11.SA,BRCR11.SA,COCA34.SA,CPFE3.SA,CPTS11.SA,DISB34.SA,EGIE3.SA,ELET3.SA,GOGL34.SA,GSGI34.SA,HCTR11.SA,HGLG11.SA,HGRE11.SA,HSML11.SA,HUSC11.SA,ITLC34.SA,ITSA4.SA,ITUB4.SA,JHSF3.SA,JNJB34.SA,JPMC34.SA,KLBN11.SA,KNCR11.SA,LREN3.SA,M1TA34.SA,MCDC34.SA,MELI34.SA,MGLU3.SA,MSCD34.SA,MSFT34.SA,NEOE3.SA,NFLX34.SA,NIKE34.SA,NVDC34.SA,NVHO11.SA,ORCL34.SA,PEPB34.SA,PETR4.SA,PFIZ34.SA,PRIO3.SA,PYPL34.SA,SANB11.SA,SBUB34.SA,STBP3.SA,SUZB3.SA,TOTS3.SA,TSLA34.SA,VALE3.SA,VILG11.SA,VISA34.SA,VISC11.SA,WEGE3.SA,ZAMP3.SA
CPFE3.SA,-5.043713092544346e-05,8.450215922926839e-05,-5.200270021604995e-05,-5.8162126677186925e-05,-2.1512374802531527e-05,0.00012053773684108507,0.00010949077881999565,8.938118754630641e-05,1.5806668325258068e-05,-6.0112700788315835e-05,-5.023040891527928e-05,0.00010744571635327382,0.00017960674232250432,2.228365510466293e-05,-4.574206193321805e-05,0.0002841505968642435,8.797999942456111e-06,-5.328268585333267e-05,0.00011872780380081542,0.00018557459751630822,-5.6327618899262356e-05,-5.198538192320589e-05,9.19589660601939e-07,1.0513033335588847e-05,1.57440872861619e-05,1.0365266892558292e-05,-1.0747208237061325e-05,-5.322320995187527e-05,0.0001038205398682903,0.0001041952412509767,0.00019320660945090006,-5.579156357221032e-05,-6.069645139945158e-05,2.722817529192994e-05,2.208135407898313e-06,0.00019696054069274883,-5.6558192943928625e-05,-4.610064841221e-05,2.3037364344083044e-05,0.0002244008517417844,-5.659292857348148e-05,-5.599324342114911e-05,0.00014791394664372291,-3.593123076762491e-05,-6.0499441772057946e-05,-4.0957264334648484e-05,1.2703818409005628e-05,-5.482815307864232e-05,-3.873158012802267e-05,9.687045389225367e-05,-5.797824038683193e-05,6.721243745177293e-05,-4.139501839269244e-05,0.00010320275505645049,-4.488669668900876e-05,0.0001579985328046437,3.6836705044917506e-06,0.00014858591236957793,-4.587214647199608e-05,9.102811490052139e-06,5.789191633341459e-06,-6.339170982838661e-05,7.064481120157798e-06,9.447178021953867e-05,0.00014581597760649525
CPTS11.SA,-5.6478596613052485e-06,1.5445436074045494e-05,-4.838435383053034e-06,-4.31468451456798e-06,-2.6482842198111172e-05,3.5590831793529626e-05,2.369507791726558e-05,7.146037908520391e-06,-3.4790513648295384e-06,-1.1116702858269165e-05,-1.7051179393638592e-05,5.926921299378752e-06,2.4102645819657186e-05,-7.780114232474124e-06,6.790690749262042e-06,8.797999942456111e-06,0.00048678382316881633,-1.2835305077307343e-05,2.8619535836278975e-05,2.5258382940629335e-05,4.25079405401426e-06,-1.7608531766882662e-05,8.438972285365971e-06,-2.0957431942393477e-06,6.672495414013801e-06,3.257242793418382e-06,-2.6579804985710415e-05,-4.966103804797769e-06,1.999630830655493e-05,2.507922120743446e-05,2.4113806928122406e-05,1.2018276570767996e-05,-1.5736060062244716e-06,-2.033819270177752e-05,2.8394069955461668e-06,9.773987269373997e-06,1.1341844023071339e-05,-4.354496245743467e-06,-1.1463533357303552e-05,-6.697983393495498e-05,-4.2003867094527e-06,-2.5743799104652346e-06,5.288355169835989e-06,5.542588860908601e-06,-4.136895479357828e-06,-4.69577937649909e-05,-7.287096004995563e-06,-2.187721905774316e-05,-8.498604643523445e-07,3.221932892237664e-05,2.2318324603349405e-06,-2.069510069352267e-05,-2.7002041255020118e-05,2.501764288083708e-05,-1.6333022549377317e-05,2.161217344876564e-05,-1.149370181147678e-05,-1.1915836669332467e-06,-4.6564350556686344e-05,-2.80797414199423e-06,1.445406705969458e-05,-9.39607247974122e-06,3.762235291970961e-07,-1.1275826832289118e-05,-2.6195689560393966e-05
DISB34.SA,0.000149362902872874,6.0971363439191864e-06,0.00020208636272980496,0.0001233016270216203,0.0001325691149044593,-1.33753405411224e-05,3.905838651109855e-05,-1.155010706181127e-05,8.875192515310431e-06,0.00014700129858894002,0.00021076966764153738,3.369301146669346e-06,-5.845965269895665e-06,5.099478699727284e-06,0.00011200571417702951,-5.328268585333267e-05,-1.2835305077307343e-05,0.000471866831897832,-2.1689136598823566e-05,-1.0827513351693018e-05,0.00017477515404842528,0.0001820834497541737,1.2503652193713048e-05,-4.605819417847126e-06,8.688618852923165e-06,2.4520612145414784e-06,-5.1818702747954815e-06,0.000177047701598392,5.362949061502729e-06,1.4949671927713336e-05,-1.6327608247456777e-05,8.743454890882022e-05,0.00019356133707977205,2.2335739874393125e-05,5.7832819649914635e-06,3.1170112287512155e-05,0.00021856690717976402,0.00010972403789944095,0.00023760874871703555,-6.73379071009318e-06,0.00020953959470040455,0.0001708075632255647,-1.6080000298417932e-05,0.0002436190162373015,0.0001964393561565381,0.00024672786879734496,-1.0972858694403251e-05,0.00012594553047325717,9.349769481780903e-05,-1.7321224388848704e-05,9.270322936730265e-05,1.480000490326912e-05,0.00022568685311234382,2.036094681115893e-05,0.00018134620634698332,-6.03156949118373e-05,3.659926628851556e-05,1.3998431647073704e-06,0.00020712350417499337,3.2517514693132366e-05,1.2650535107519265e-05,0.00018398718714470762,7.178626994209219e-06,-1.7417567823324807e-05,2.75964903416714e-05
EGIE3.SA,-1.5587378741999007e-05,6.99311560723315e-05,-1.8042034560540947e-05,-3.631190186648274e-05,-1.4050286904788304e-05,8.499194696085465e-05,8.936895560153371e-05,7.520814854723178e-05,1.8572138989552907e-05,-3.575803709021605e-05,-3.31347273515122e-05,7.871863082645452e-05,0.00012736365310457204,1.236357136504079e-05,-2.3210116109120446e-05,0.00011872780380081542,2.8619535836278975e-05,-2.1689136598823566e-05,0.0001488443796287692,0.0001289438711931155,-1.588823866113818e-05,-2.609675453667453e-05,8.29716254743669e-06,5.648972583006232e-06,4.49994156058449e-06,7.461101561732661e-06,-2.535583699048332e-07,-2.0123475354252058e-05,8.628028074673124e-05,8.502073188233528e-05,0.0001272722174982557,-3.656744448961639e-05,-3.487312464701137e-05,1.825795072935795e-05,1.573836649373037e-06,0.00014302074278457112,-2.491277625780824e-05,-2.7666146198342392e-05,1.712179789411287e-05,0.00012905477247028584,-2.306879517018644e-05,-1.2322370771948607e-05,9.1358976254073e-05,-2.1774977125328134e-05,-2.5063199263517034e-05,-6.245454795211474e-06,1.0980475304107843e-05,-3.3365339203037007e-05,-2.063813404918005e-05,6.169373666459282e-05,-4.259454571991996e-05,3.6010527503961596e-05,-6.573963179838507e-06,9.283036867238944e-05,-1.6630602533784658e-05,0.00011354762665630993,-1.2248990346527738e-06,0.00010059370716282293,7.178138585617409e-06,1.3035786387174149e-05,1.0137306251099832e-05,-3.327005738947834e-05,1.19819303363171e-06,7.433016690605202e-05,0.00010108828955200097
ELET3.SA,-5.932504444826546e-05,0.00014090148961126163,-5.6271120778024426e-05,-5.6887303886488394e-05,3.070303487377951e-05,0.0001988575881521413,0.00018707940627110082,0.00012646815021370763,4.9188974398339986e-05,-6.0659895071404096e-05,-3.239512568430807e-05,0.00017338570931949623,0.0002492432230327727,2.9111759541851268e-05,-5.105017562810182e-05,0.00018557459751630822,2.5258382940629335e-05,-1.0827513351693018e-05,0.0001289438711931155,0.0005119635061582834,-4.5883377928493934e-05,-2.9989899406502475e-05,1.9775108823975872e-05,1.8204426535186173e-05,1.2937791664388338e-05,1.3040749792092718e-05,-6.189349899330985e-07,-5.1227630499605165e-05,0.00017724643207921414,0.0001807493400090448,0.000272592793063524,-8.09169874907896e-05,-4.088482168057806e-05,2.0031093234335598e-05,7.2847870896304765e-06,0.000301133257451088,-6.0812958698097776e-05,-4.68714633806035e-05,4.6470162780883344e-05,0.00032392592264930144,-2.424820032502765e-05,-5.2981421163307896e-05,0.0001719184933876339,-6.156386398707013e-05,-5.946921939943464e-05,-4.134836470570185e-05,-3.656988790729611e-05,-4.809397450583788e-05,-4.487029552701611e-05,0.000179212346249906,-7.309656348937347e-05,9.736057836550985e-05,-4.00143989763085e-05,0.0001761883873260595,-2.6564704582822416e-05,0.0002515394907697614,-1.2785684221563705e-05,0.0002059230416713047,-3.388568732237134e-05,6.29797131559559e-05,1.039668455695386e-05,-4.603757690530261e-05,1.3152171533723522e-05,0.00014566336704763605,0.00026861717073897544
GOGL34.SA,0.00025542920899641647,-9.143126021975987e-06,0.00032966023292963935,8.332395814641602e-05,8.097744308889941e-05,-3.747376000895245e-05,-9.717667750475674e-06,-1.024476243889863e-05,-2.1784519553911856e-05,0.00013229884513318206,0.00013425165159941676,2.9731847873471625e-06,-3.5388997459037176e-06,-4.059260818743857e-06,8.890256456513326e-05,-5.6327618899262356e-05,4.25079405401426e-06,0.00017477515404842528,-1.588823866113818e-05,-4.5883377928493934e-05,0.00045260974516204267,0.00011867403976477857,2.7362596830339826e-05,-3.0920834461496803e-06,1.1731915596520215e-05,3.052252132271804e-07,8.636719688267338e-06,0.00022249855619319985,-1.7830201013998124e-05,-1.586080852717998e-05,-5.95703639815415e-06,9.308484788601108e-05,0.00013744578718872272,2.7974433192107867e-05,-2.135743744411282e-06,-1.8009091732664216e-05,0.00034390557980152383,0.00011346181891287122,0.00030014876415822213,-5.850568846636985e-07,0.000197447936716409,0.0002990781662003203,-2.362352985483105e-05,0.00028828300137940794,0.00021018816954296302,0.00038589049740600214,3.20978766941859e-06,0.00016613348181773036,0.0001042074076371966,-3.03244084026405e-05,0.00010110869431608972,-1.9382381730325195e-06,0.0002363971287672644,-1.3388817046473938e-05,0.0001715564345195476,-4.167802275558691e-05,5.6143499065838725e-05,4.740661956558164e-05,0.00030019050203137696,2.786263367101924e-05,-4.0024750464371636e-06,0.00018700260571556163,1.3200579002411937e-06,2.0861855230942958e-05,-3.937433871988511e-05
GSGI34.SA,0.00011115962890570822,1.7173978705348508e-05,0.00012521508227321867,0.00012030887017446184,0.00017695190914446921,9.8749201829615e-07,3.550512927909029e-05,-9.173701418050327e-06,1.5615569082697845e-05,0.00014733105520005685,0.0002820885825377831,1.3010554257474985e-05,-4.571135085707276e-06,2.2511307279462177e-06,8.392108453210839e-05,-5.198538192320589e-05,-1.7608531766882662e-05,0.0001820834497541737,-2.609675453667453e-05,-2.9989899406502475e-05,0.00011867403976477857,0.0003744615226000997,-6.867560897247592e-06,2.860122798002419e-07,1.899127909566464e-06,3.781658443371165e-06,-1.841634755985088e-05,0.00014649892817502437,2.2951094673442582e-05,3.7978084859344e-05,-3.09444006278154e-05,7.86424188886307e-05,0.0002519345182384112,2.9936993699006983e-05,5.036795874980545e-06,-2.113316812055087e-05,0.00013768487689995755,0.0001096869697896204,0.00014354988948532107,-5.418744940804656e-05,0.00016384081279460257,0.00010680093554894022,-2.108714076382381e-05,0.00014060621223499072,0.00018002913485382302,0.00019406817760748648,-1.985787357812149e-06,0.00012753501731243766,8.132675686732867e-05,1.711329611077562e-05,9.024629893952417e-05,6.43197341630851e-05,0.00016846155041282297,4.043241825940813e-05,0.00014876693239461385,-5.593292069466383e-05,5.8350233407889643e-05,-5.934321804881278e-06,0.00016596262533215414,5.7253028501544314e-05,-4.257598576877811e-06,0.00014942000222230002,6.81354110800172e-06,7.826003936778369e-06,-3.185364908532982e-05
HCTR11.SA,1.1795243725810765e-05,-1.3757961648701722e-05,4.697416432275056e-06,-9.286389531489913e-06,-1.3114176151045148e-05,8.761574557439057e-06,7.728470811294966e-06,-1.7463252775033166e-05,-2.3846850666330835e-05,-1.0918342181633888e-05,5.20532011074082e-06,7.456353105788759e-06,1.046347886886437e-05,1.3614089884022185e-05,-6.7742511258927195e-06,9.19589660601939e-07,8.438972285365971e-06,1.2503652193713048e-05,8.29716254743669e-06,1.9775108823975872e-05,2.7362596830339826e-05,-6.867560897247592e-06,0.00046014041599567806,4.703173647139411e-06,6.079337503137057e-06,9.258501147927839e-06,3.2860617987567506e-05,-1.1667314941711997e-05,7.767769692814693e-06,5.8922799779169055e-06,3.0491060831034725e-05,-6.417741621241307e-06,-8.983146174861918e-06,9.522172460731624e-06,2.6567942553075434e-06,1.1893213033608516e-05,1.8697673919567016e-05,-3.3345275614642676e-06,3.42145366599652e-05,-1.644574291804668e-05,6.649953704110547e-06,9.143790087688455e-06,1.8294179973293977e-05,-1.1790351882386421e-05,-3.5303819529813333e-06,2.760750701114291e-05,8.873520359231014e-06,4.0754729028185315e-06,-1.30310331620299e-05,1.2836137565519206e-05,8.801167426673966e-06,1.1076608959699692e-05,4.6827488920894865e-06,9.78484599819797e-06,1.6008524814854027e-05,4.516773484670688e-05,8.336544512181475e-06,1.713804029139421e-05,-7.297449232044614e-06,4.905260155827028e-06,1.283884872296631e-05,7.385651338210429e-06,1.4085956000939963e-05,-4.762840574223731e-06,1.861814943420348e-05
HGLG11.SA,4.300863192386901e-06,6.689184181171384e-06,-4.962051052431404e-07,-1.883953100038791e-06,5.824177469884793e-06,1.4299687873772225e-05,8.231651865865805e-06,4.8574014969151155e-06,1.5924201383468534e-05,-3.515449650088178e-06,-5.031432426012642e-06,1.354533181401363e-05,2.0195494526636305e-05,1.0706634096718208e-05,-7.861465640615058e-07,1.0513033335588847e-05,-2.0957431942393477e-06,-4.605819417847126e-06,5.648972583006232e-06,1.8204426535186173e-05,-3.0920834461496803e-06,2.860122798002419e-07,4.703173647139411e-06,4.87013443872007e-05,9.973300250547592e-06,1.1239983535424751e-05,4.213660085235837e-06,3.34797918487434e-06,1.2253298515522637e-05,1.2199144207012713e-05,1.2992361156364914e-05,-2.520450268954414e-06,4.285614494658518e-07,5.277860400002793e-06,4.022954292573099e-06,9.537873555166592e-06,-1.1364410752230766e-06,-4.356644234038843e-06,1.0261525058606743e-05,4.6497707549148413e-05,3.446161474820922e-06,-6.003366571756062e-06,1.1102753302014984e-05,8.578907645265187e-06,-1.0903221668978123e-06,3.6464819304769626e-06,7.744285085238393e-06,-1.209860468492276e-05,-4.836391917556935e-06,1.7826216242079952e-05,-3.5106284906125354e-06,2.8863159080693315e-05,7.83287385692982e-06,8.396487521414484e-06,-8.049052285606875e-07,1.4209665826901866e-05,7.295941707162987e-06,1.2567294197779416e-05,1.5387317716698816e-05,7.58579752065388e-06,1.8548969242118517e-05,2.871083729149324e-06,1.561796660049791e-05,1.928567660761504e-05,1.4849182070124539e-05
HGRE11.SA,1.128225020352512e-05,-4.74790913539521e-06,1.958478949938978e-05,-6.46160587470629e-06,5.596650766529126e-06,1.3272073187625174e-05,1.1637195037727575e-05,3.0003144388051446e-06,1.4704032524336252e-05,-2.920052859814367e-06,7.671942992158384e-06,7.3163899457005126e-06,2.0462666390034725e-05,2.00965839686447e-05,6.639368639769856e-07,1.57440872861619e-05,6.672495414013801e-06,8.688618852923165e-06,4.49994156058449e-06,1.2937791664388338e-05,1.1731915596520215e-05,1.899127909566464e-06,6.079337503137057e-06,9.973300250547592e-06,0.0001430153403827758,2.430989125902064e-05,1.219245724570762e-05,8.289170274227342e-06,1.3156147940243244e-05,1.319750736076219e-05,2.055267457029872e-05,-6.598931929770169e-06,-1.1044545565332143e-06,1.1432823222189666e-05,9.655021697313152e-06,1.97916424265559e-05,-4.343938960320142e-06,4.1114662994770385e-07,5.433350149810467e-06,3.2334914278686e-05,3.676116570365835e-07,3.5529707648166646e-06,1.0928890271294984e-05,1.8772819488133655e-05,2.072802382021667e-06,-5.553750348554989e-06,5.7560604491828505e-06,-2.1513945493934026e-06,1.2567969392287535e-07,1.3787763460879284e-05,-2.366050066394533e-06,2.154982381949091e-05,-1.0979661086354107e-05,7.753324992568456e-07,1.6213918372981213e-06,5.115839387593339e-06,9.59902209706901e-06,4.554482405976678e-06,2.1998123501370208e-05,-4.9323369721299646e-06,3.449926016677487e-05,-1.372240291274749e-06,1.5777773330221225e-05,4.58523995488449e-06,1.5377462648425123e-05
HSML11.SA,1.2867294663475265e-06,7.547250656679941e-06,-7.793383175118534e-07,-4.6487582158874635e-06,-1.4159231222482914e-05,1.437109291649323e-05,9.5302816858031e-06,1.0849717158680132e-05,1.610232742528895e-05,-7.845302336288722e-06,3.651186688430501e-06,1.2539454964302146e-05,2.0489853142325032e-05,2.2554522750300832e-05,-1.088531828435504e-06,1.0365266892558292e-05,3.257242793418382e-06,2.4520612145414784e-06,7.461101561732661e-06,1.3040749792092718e-05,3.052252132271804e-07,3.781658443371165e-06,9.258501147927839e-06,1.1239983535424751e-05,2.430989125902064e-05,7.526173482263389e-05,3.142031672429745e-06,3.1071963442491746e-06,1.2351482483625033e-05,1.4612368694265097e-05,3.2033481168586694e-05,-3.9170163348507126e-06,-1.3872546600998414e-06,8.506678621322964e-06,6.373461396495638e-06,2.2720510749616167e-05,6.321541460877437e-06,-2.9976331145787958e-06,1.9317427141554574e-05,3.7185092477006003e-05,2.4503054751743835e-06,5.935644964592248e-06,6.8392507481881425e-06,-8.566020075274993e-07,-5.377465796179766e-07,-2.929402534640321e-06,1.0358748588964212e-05,-1.1173150795439454e-07,-1.5439424596162746e-06,1.3867187626063506e-05,-1.0428262947435943e-05,2.0239296719501116e-05,-7.998468309319033e-06,5.4687634941185854e-06,-6.33891973988421e-07,2.787733275407245e-05,5.660452406105822e-07,2.1475793858580188e-05,4.6697791089480854e-06,3.5024231139388547e-06,2.6340132038716022e-05,3.6648055207418054e-06,2.3509798554012847e-05,1.9651640652082788e-05,1.9215527398973883e-05
HUSC11.SA,2.0803721727615152e-05,1.6170407414296997e-05,3.3533089161543856e-05,3.302665129087986e-06,-3.376648440148846e-05,1.5333968103880448e-05,8.756672189719255e-06,-3.7528811194358966e-06,1.9539957268909473e-05,9.409597993718844e-06,-2.3225296539985126e-06,2.1714649672786833e-05,1.0961203388795178e-05,1.997076379240373e-05,1.0076467516091829e-05,-1.0747208237061325e-05,-2.6579804985710415e-05,-5.1818702747954815e-06,-2.535583699048332e-07,-6.189349899330985e-07,8.636719688267338e-06,-1.841634755985088e-05,3.2860617987567506e-05,4.213660085235837e-06,1.219245724570762e-05,3.142031672429745e-06,0.0006615069358266797,3.2633279068164753e-05,-1.8557179680345929e-06,-2.602620715689934e-06,4.2049434092889256e-05,4.218464783529253e-06,-1.189023906374492e-05,2.693001716950518e-05,-9.334660900247233e-07,2.373383027761499e-05,3.848887646830157e-05,1.2375204398697975e-06,4.858664585508166e-05,1.2356622391131876e-05,2.1736738552672188e-05,2.0940491517953457e-05,1.7227477503505316e-05,8.428012913695085e-06,2.6160235626495244e-05,-2.214682607210611e-05,4.7979517987276365e-05,3.014043866460302e-05,-1.1273883151684398e-05,2.2945562585953895e-05,1.9621291646197532e-05,4.777028994434869e-05,1.2185208907419197e-05,-1.1736418198433842e-05,1.2659236554623094e-05,7.036108505474779e-05,1.986208090106101e-05,9.29537573278447e-06,-2.78183930567998e-05,1.5124041474176174e-05,8.315491638921866e-06,3.970081638622134e-05,-1.8150046267801347e-06,2.876321124770429e-05,3.1757882403633345e-05
ITLC34.SA,0.00021186080049107135,-4.268232033034728e-06,0.000253662261975415,0.00012429160687708098,9.684997064019957e-05,-3.801109316433256e-05,-3.3197090618346827e-06,-3.4628457377338864e-05,1.0194839943052956e-06,0.0001407327199894772,0.0001622407740288272,2.539398616841675e-06,-2.9840627873428294e-05,3.320679166121847e-06,9.461092584585262e-05,-5.322320995187527e-05,-4.966103804797769e-06,0.000177047701598392,-2.0123475354252058e-05,-5.1227630499605165e-05,0.00022249855619319985,0.00014649892817502437,-1.1667314941711997e-05,3.34797918487434e-06,8.289170274227342e-06,3.1071963442491746e-06,3.2633279068164753e-05,0.0005771585605221072,-1.4862059446198548e-05,-4.599551287922316e-06,-6.168456483290038e-05,8.498133148442581e-05,0.00015057852999639598,4.046024911992261e-05,6.051469715950506e-06,-4.62142140974556e-05,0.0002664453918613009,0.00010946353726770269,0.00025192798932239624,2.278377035348643e-05,0.00015909264588824564,0.0002163692905722021,-1.3711924630019866e-05,0.00024016238220342026,0.00020251395812839092,0.00030998605876563233,-1.5138579228066621e-05,0.0001493647277531503,8.93864271551973e-05,-2.9456014610158133e-05,0.00010086659635002223,4.729806683622805e-05,0.0002258759928947631,-1.8554616959679473e-05,0.00014813117698074833,-7.02289179921266e-05,6.913321549513334e-05,-1.2329260982193893e-06,0.00025478208378109507,5.7630443708880634e-05,-6.804865582707298e-06,0.00015061392484750453,-6.799810463503722e-06,-2.2507030841943827e-06,-3.468474777500085e-05
ITSA4.SA,-2.219164919089302e-05,0.00013437571985657794,-2.3658592615873423e-05,-2.4864302954625905e-05,5.737127274205766e-05,0.00020840390171807514,0.0002491715577837087,9.755782969431565e-05,3.17221436640551e-05,-1.9462915135632012e-05,3.589526314357738e-05,0.0001559000662642843,0.00020707082056051036,2.5379342936448545e-05,-3.356490027634642e-05,0.0001038205398682903,1.999630830655493e-05,5.362949061502729e-06,8.628028074673124e-05,0.00017724643207921414,-1.7830201013998124e-05,2.2951094673442582e-05,7.767769692814693e-06,1.2253298515522637e-05,1.3156147940243244e-05,1.2351482483625033e-05,-1.8557179680345929e-06,-1.4862059446198548e-05,0.00024361008654438294,0.00025423419553013526,0.0001929980493171262,-4.6992512793470806e-05,1.7366610777215347e-05,2.9686870135358003e-05,9.441936784565882e-06,0.00021527009864410844,-2.681103187299266e-05,-3.362063381383026e-05,3.954428520891144e-05,0.00021707608571699862,-1.125292276281904e-06,-2.9985956674078374e-05,9.872911458495488e-05,-1.1584717750497975e-05,-3.3096313271313034e-05,-8.627639553687262e-06,4.1833680809422275e-06,-2.5331262087894154e-05,-4.538900947533022e-05,0.00018293081829171446,-4.4697815027780816e-05,0.00011978879025090958,-1.3199623219374616e-06,0.00022552793448235285,-1.1356657029688323e-05,0.00014731913851434374,1.885506271962241e-05,0.00013212322288395402,2.267874628607771e-05,8.183503431404895e-05,3.5893602267339683e-06,-9.966160202303664e-06,1.555828958126045e-05,0.00010533130011350178,0.00018748027972084543
ITUB4.SA,-1.2494473829301685e-05,0.0001461120497370763,-1.7388154505607764e-05,-1.6884755177265264e-05,7.101921072522174e-05,0.0002326513719245802,0.00029667747458497377,0.00010504512158926396,3.154836691258189e-05,-4.5521387850552735e-06,5.1133157850156536e-05,0.00016847325694128646,0.0002092284222960212,2.6971626782444465e-05,-2.50795991140886e-05,0.0001041952412509767,2.507922120743446e-05,1.4949671927713336e-05,8.502073188233528e-05,0.0001807493400090448,-1.586080852717998e-05,3.7978084859344e-05,5.8922799779169055e-06,1.2199144207012713e-05,1.319750736076219e-05,1.4612368694265097e-05,-2.602620715689934e-06,-4.599551287922316e-06,0.00025423419553013526,0.000344050320204677,0.0001997386614476429,-3.9409751629415075e-05,3.462826153784671e-05,2.589382783714409e-05,1.5731723214698302e-05,0.0002320292062867077,-1.9882607013838425e-05,-2.689753531500066e-05,4.348200976862897e-05,0.000206079645831683,1.2027072364011026e-05,-2.9918754023827633e-05,9.275077932701464e-05,-1.8968815614480273e-05,-1.993714198907838e-05,-1.1442001432575644e-05,5.765118931903167e-06,-2.5579976325891935e-05,-3.386195401592812e-05,0.00019982305303290263,-3.847846365261177e-05,0.00012601520993536604,-2.727590411177325e-06,0.00025867914895579686,-2.2015263180926146e-06,0.00015686618488812963,2.4644254230679572e-05,0.00012694994057183234,1.9667106870005585e-05,9.256860989691467e-05,5.689979260192474e-06,1.918807438435428e-06,1.7203325487357696e-05,9.381203642475208e-05,0.00019056167145378367
JHSF3.SA,-5.50754136522795e-05,0.0001598501078673385,-1.7478301454434766e-05,-7.800587675702597e-05,5.6805531689505216e-06,0.00020871003193787904,0.0002053900612596551,0.00011202847258554773,4.087893571535259e-05,-7.46295338441055e-05,-8.52216538200725e-06,0.00020988340463890825,0.0003789226149055234,4.8624341565774166e-05,-6.29653995894224e-05,0.00019320660945090006,2.4113806928122406e-05,-1.6327608247456777e-05,0.0001272722174982557,0.000272592793063524,-5.95703639815415e-06,-3.09444006278154e-05,3.0491060831034725e-05,1.2992361156364914e-05,2.055267457029872e-05,3.2033481168586694e-05,4.2049434092889256e-05,-6.168456483290038e-05,0.0001929980493171262,0.0001997386614476429,0.0007079020100879565,-8.737156271062696e-05,-3.858485094152765e-05,3.808512937269113e-05,1.1309883803616888e-05,0.0004158909865591941,2.3054663264988884e-05,-6.12483696829061e-05,0.00014988487237249591,0.0004906676853780941,-8.030644034295327e-06,-2.3207063953998666e-05,0.00020919572171986767,-3.200586790494819e-05,-5.2808808145353066e-05,1.8938626507564202e-05,4.122013170963549e-05,-4.617144873113048e-05,-5.5871742799177704e-05,0.00018468188072668498,-8.649776057873467e-05,0.00016548099593229355,2.782677297038074e-05,0.0001789918916821549,-1.2734631241218395e-05,0.00035976089198469307,-1.940028139298567e-05,0.0002929413262206351,6.994164899298056e-05,4.082516889425704e-05,2.5572661948184453e-05,-4.456157594489314e-05,3.122742051728427e-05,0.00018948278413223545,0.0003622048623789131
